"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.49478664584768e-118,-4.853825429908,0.194,0.561,3.42135040611551e-114,"0","CST3"
4.84316203134378e-118,1.18765120696066,0.838,0.327,6.64191240978485e-114,"0","IL32"
2.75216021176301e-117,-2.99601299255322,0.281,0.634,3.77431251441179e-113,"0","LGALS1"
3.39420500461137e-115,-4.14753666718626,0.048,0.44,4.65481274332403e-111,"0","HLA-DMA"
4.05902307935338e-111,0.752662862562588,0.986,0.923,5.56654425102522e-107,"0","RPLP0"
1.12833086133548e-110,0.702724286320158,0.992,0.932,1.54739294323548e-106,"0","RPL36"
3.18794519988585e-110,0.646248418580899,0.992,0.96,4.37194804712345e-106,"0","RPS10"
1.06354982999442e-109,-1.21609309300766,0.736,0.883,1.45855223685434e-105,"0","ARPC3"
6.24933904329221e-108,0.548132987164644,0.996,0.981,8.57034356397094e-104,"0","RPL14"
1.59156342952338e-107,-3.45854160666466,0.144,0.513,2.18267008724837e-103,"0","TYMP"
5.94165491657553e-107,-2.65633490497591,0.357,0.653,8.14838555259168e-103,"0","CTSS"
1.38416478155207e-106,-2.40979257807452,0.435,0.716,1.89824358142051e-102,"0","SAT1"
2.39653180590176e-106,-4.09634923999247,0.159,0.514,3.28660371861368e-102,"0","LST1"
3.27628422126726e-106,0.653965367291899,0.993,0.959,4.49309618104592e-102,"0","RPL5"
8.93589693490213e-106,0.410660639510535,1,0.997,1.22546890565248e-101,"0","RPL10"
4.85880173657048e-105,-5.94527524732046,0.161,0.515,6.66336070153276e-101,"0","S100A9"
1.07724501605361e-104,-5.42022713030648,0.024,0.375,1.47733381501592e-100,"0","HLA-DQA1"
2.41023647135875e-103,0.571297604227995,0.999,0.969,3.30539829682139e-99,"0","RPS23"
1.44943393591757e-102,-5.07325453417731,0.022,0.366,1.98775369971736e-98,"0","SPI1"
1.82634803635174e-102,1.85117771773651,0.644,0.259,2.50465369705278e-98,"0","NOSIP"
2.5878285703457e-101,-0.577087085755251,0.993,0.996,3.54894810137209e-97,"0","MT-CO1"
1.43528729268437e-100,-2.55828434658313,0.274,0.61,1.96835299318735e-96,"0","GSTP1"
1.21665985431641e-99,-4.66810729874217,0.039,0.382,1.66852732420952e-95,"0","CFD"
1.76826550102953e-99,-4.42442107212477,0.103,0.45,2.42499930811189e-95,"0","FCN1"
3.37207796918811e-99,0.93005425069824,0.925,0.755,4.62446772694457e-95,"0","NPM1"
6.21484719750052e-99,1.01540573555559,0.938,0.881,8.52304144665221e-95,"0","JUNB"
2.08833832036363e-98,-1.8649194176568,0.46,0.711,2.86394717254668e-94,"0","SRGN"
1.14040821650283e-97,-1.36581792497498,0.479,0.778,1.56395582811199e-93,"0","CLIC1"
2.17726824442414e-97,0.559534382295999,0.997,0.976,2.98590567040327e-93,"0","RPS16"
9.71288329273077e-97,-4.41081911750507,0.035,0.371,1.3320248147651e-92,"0","CD68"
1.99848563870534e-96,-2.1502612149957,0.35,0.638,2.7407232049205e-92,"0","PSAP"
2.90581098909728e-95,0.594023342238976,0.995,0.98,3.98502919044801e-91,"0","RPL10A"
5.58791666089879e-95,1.13259957721422,0.874,0.629,7.6632689087566e-91,"0","TMEM66"
8.03307735573323e-93,-5.42829215976612,0.034,0.356,1.10165622856525e-88,"0","LGALS2"
1.62307838253406e-92,0.592708863291384,1,0.999,2.22588969380721e-88,"0","MALAT1"
3.46672663025889e-92,-2.18112302737432,0.986,0.993,4.75426890073704e-88,"0","FTH1"
2.36268251763073e-89,-3.86876955361034,0.037,0.358,3.24018280467878e-85,"0","FGR"
2.82600370758417e-89,-3.93147393679138,0.044,0.368,3.87558148458093e-85,"0","CEBPD"
2.91680861729282e-88,-5.87785448435392,0.097,0.42,4.00011133775538e-84,"0","S100A8"
7.85322258845322e-88,-2.48057753410862,0.183,0.523,1.07699094578047e-83,"0","PYCARD"
1.06183710039722e-87,-7.51956979145944,0.004,0.294,1.45620339948475e-83,"0","IFI30"
2.1140211156243e-86,0.415377306925601,0.999,0.991,2.89916855796716e-82,"0","RPL19"
1.41837692139716e-85,-4.49011454728768,0.024,0.325,1.94516211000407e-81,"0","LY86"
2.70526324396798e-85,-4.44803062440324,0.503,0.687,3.70999801277769e-81,"0","LYZ"
5.14265951484328e-85,0.721006249525395,0.961,0.866,7.05264325865607e-81,"0","RPL36A"
1.44776782311254e-84,-4.33629262310167,0.053,0.363,1.98546879261654e-80,"0","IFITM3"
9.1385089079203e-84,2.73052849965585,0.365,0.062,1.25325511163219e-79,"0","CCR7"
1.14046478652222e-83,-3.81331395251673,0.063,0.382,1.56403340823658e-79,"0","HLA-DQB1"
1.39075981658072e-83,-3.56305001439252,0.068,0.383,1.9072880124588e-79,"0","GRN"
3.0914435458654e-81,3.23254266293153,0.319,0.043,4.23960567879981e-77,"0","LEF1"
1.44026702257423e-80,-3.45440029938652,0.074,0.384,1.97518219475831e-76,"0","SERPINA1"
1.48970766053403e-80,-2.45021416280322,0.257,0.547,2.04298508565637e-76,"0","NPC2"
4.63229444154345e-80,-0.80231684701494,0.992,0.993,6.35272859713269e-76,"0","ACTB"
1.06166429099578e-77,-0.923429443218527,0.813,0.895,1.45596640867162e-73,"0","SH3BGRL3"
1.89611801218576e-77,1.73254968942074,0.417,0.1,2.60033624191155e-73,"0","CD27"
2.65879213358745e-77,4.09424803067124,0.271,0.024,3.64626753200183e-73,"0","MAL"
1.41780212869411e-76,0.503718967336907,0.997,0.973,1.94437383929111e-72,"0","RPL18"
1.72910352531854e-75,-3.25459223057421,0.226,0.494,2.37129257462184e-71,"0","AIF1"
1.73756362955554e-75,0.419172031311366,0.998,0.986,2.38289476157247e-71,"0","RPS15"
6.26384434262326e-75,0.558115971481795,0.979,0.95,8.59023613147354e-71,"0","RPL17"
7.67927942955928e-75,0.521248612789729,0.994,0.967,1.05313638096976e-70,"0","RPS5"
1.2994614283614e-74,1.66834244406795,0.512,0.164,1.78208140285482e-70,"0","CD2"
1.30385220811199e-73,0.361633464369014,1,0.994,1.78810291820479e-69,"0","RPS2"
2.03629203306095e-73,-1.77032701124839,0.346,0.606,2.79257089413979e-69,"0","GABARAP"
3.35777741490416e-72,0.570329261482458,0.988,0.948,4.60485594679957e-68,"0","RPL4"
4.2364644774778e-72,0.612872536134227,0.974,0.869,5.80988738441306e-68,"0","RPS26"
1.46198017967137e-71,2.91722319656411,0.314,0.052,2.00495961840131e-67,"0","AQP3"
6.47646344038725e-71,0.479770851720741,0.997,0.98,8.88182196214707e-67,"0","RPS8"
2.57253307744643e-70,-3.55724591069167,0.033,0.3,3.52797186241004e-66,"0","HLA-DMB"
1.3975158290244e-69,-2.84841026575175,0.07,0.356,1.91655320792406e-65,"0","FAM26F"
5.90948515026434e-69,2.45484970527875,0.319,0.057,8.10426793507252e-65,"0","TRAT1"
2.5225242081881e-68,2.02040172545346,0.416,0.12,3.45938969910917e-64,"0","PIK3IP1"
4.72968104634402e-68,-3.32601347942953,0.056,0.329,6.48628458695619e-64,"0","CFP"
1.69703028978572e-67,0.570646646584467,0.984,0.959,2.32730733941213e-63,"0","RPL7"
3.71994280342056e-67,-3.86394241722063,0.032,0.29,5.10152956061096e-63,"0","NCF2"
5.87861835694672e-67,0.387503800540451,0.999,0.995,8.06193721471673e-63,"0","RPLP1"
6.6815627167057e-67,2.61935596206204,0.31,0.056,9.1630951096902e-63,"0","PRKCQ-AS1"
8.76039552082159e-67,-2.42417291420275,0.138,0.427,1.20140064172547e-62,"0","AP1S2"
9.81868541008409e-67,0.654187215342207,0.947,0.801,1.34653451713893e-62,"0","RPS21"
5.18812339651075e-66,-4.44979079588388,0.044,0.299,7.11499242597485e-62,"0","FCGR3A"
5.60401262436977e-66,-1.28183128777011,0.792,0.83,7.6853429130607e-62,"0","S100A4"
6.90688395428676e-66,-4.48678875069773,0.144,0.422,9.47210065490887e-62,"0","NKG7"
1.11985079584439e-65,-4.66532624637886,0.023,0.267,1.535763381421e-61,"0","MS4A6A"
6.47658549502056e-65,1.16097658747712,0.679,0.347,8.8819893478712e-61,"0","AES"
1.73720359087905e-64,-2.66207874983219,0.091,0.371,2.38240100453153e-60,"0","LGALS3"
3.03547183588868e-64,-1.62338108451037,0.286,0.564,4.16284607573774e-60,"0","RAC1"
8.38353910537637e-64,-4.58804489164013,0.016,0.25,1.14971855291132e-59,"0","CDA"
6.986260269229e-62,-2.53855588867648,0.285,0.534,9.58095733322065e-58,"0","GPX1"
1.05741658996448e-61,-1.56133228886128,0.323,0.589,1.45014111147728e-57,"0","PRELID1"
1.55643858933548e-61,0.594496923187831,0.948,0.84,2.13449988141468e-57,"0","EEF1B2"
2.26580698089575e-61,-4.77637904472001,0.018,0.244,3.10732769360043e-57,"0","CD14"
3.55869853624529e-61,-1.46741535898911,0.778,0.788,4.8803991726068e-57,"0","S100A6"
4.99678671764545e-61,0.701987801766844,0.944,0.83,6.85259330457898e-57,"0","BTG1"
5.77128215123728e-61,0.468523240696728,0.991,0.956,7.91473634220681e-57,"0","RPL35"
1.00382453891504e-60,0.612953033789053,0.953,0.846,1.37664497266808e-56,"0","RPL38"
1.63795986788868e-60,1.32690686028302,0.542,0.218,2.24629816282253e-56,"0","LCK"
2.36636317729129e-60,-1.6124167321455,0.29,0.557,3.24523046133728e-56,"0","ANXA2"
3.54979076179686e-60,0.721341230386499,0.907,0.737,4.86818305072822e-56,"0","RPL22"
1.4315033991844e-59,-3.87088593222586,0.024,0.251,1.96316376164149e-55,"0","HCK"
2.31588211620723e-59,0.793535438260772,0.85,0.646,3.1760007341666e-55,"0","RPSAP58"
3.43715616350034e-59,-4.44755546212951,0.015,0.234,4.71371596262436e-55,"0","SLC7A7"
6.41580714784239e-59,0.986078390730621,0.556,0.219,8.79863792255106e-55,"0","CD7"
1.16269378939624e-58,-0.894183617534338,0.82,0.879,1.59451826277801e-54,"0","MYL6"
1.38966513434994e-58,-2.83608589693594,0.065,0.316,1.90578676524751e-54,"0","BRI3"
1.59856766283102e-58,-1.99716048267891,0.207,0.468,2.19227569280646e-54,"0","TKT"
1.73987656773301e-58,-0.824813951138218,0.754,0.841,2.38606672498906e-54,"0","ARPC2"
1.0755433005469e-57,-5.53428255164077,0.006,0.21,1.47500008237002e-53,"0","LILRA5"
2.63560684273656e-57,-3.36984581545643,0.104,0.354,3.61447122412892e-53,"0","CD79B"
2.90968227960519e-57,-5.25631334584264,0.01,0.217,3.99033827825056e-53,"0","HLA-DQA2"
3.11974715177989e-57,0.45862805405714,0.982,0.93,4.27842124395095e-53,"0","RPL24"
5.47478768302312e-57,-1.83656426034762,0.423,0.61,7.50812382849791e-53,"0","S100A11"
2.59344585859508e-56,-0.765022572522998,0.823,0.883,3.55665165047729e-52,"0","SERF2"
3.19831096127405e-56,1.54212114435156,0.368,0.1,4.38616365229123e-52,"0","CD3G"
3.50131847926242e-56,0.621655721481117,0.917,0.768,4.80170816246048e-52,"0","GLTSCR2"
5.4924503706315e-56,-3.00702081409681,0.048,0.282,7.53234643828404e-52,"0","CTSH"
1.40663912663611e-55,-1.04543707725068,0.679,0.804,1.92906489826877e-51,"0","ARPC1B"
1.56945004740529e-55,-1.88696431809057,0.579,0.671,2.15234379501161e-51,"0","COTL1"
3.8088566410739e-55,0.309470972288462,0.999,0.99,5.22346599756875e-51,"0","RPL18A"
5.53965122736638e-55,-2.26794507352702,0.132,0.392,7.59707769321025e-51,"0","RGS2"
9.63891245097901e-55,2.20790288966893,0.301,0.071,1.32188045352726e-50,"0","FLT3LG"
1.12653466697331e-54,-2.99768869614811,0.044,0.272,1.5449296422872e-50,"0","PLEK"
2.29529355838181e-54,-2.95799628882017,0.051,0.282,3.14776558596482e-50,"0","RNF130"
5.26292545009128e-54,1.92193277503449,0.372,0.124,7.21757596225518e-50,"0","TCF7"
8.10961955963184e-54,0.364684254633226,0.998,0.99,1.11215322640791e-49,"0","RPS19"
1.23707647575492e-53,1.72249349096692,0.373,0.119,1.6965266788503e-49,"0","RGCC"
5.31276657114104e-53,-0.700930397443621,0.948,0.944,7.28592807566282e-49,"0","PFN1"
5.71884093248816e-52,3.02974931525687,0.206,0.024,7.84281845481426e-48,"0","CD40LG"
1.39453721054241e-51,0.761532054236746,0.686,0.424,1.91246833053786e-47,"0","GIMAP7"
2.23033045718578e-51,0.42681875066171,0.978,0.942,3.05867518898458e-47,"0","RPL27"
3.72842401200174e-51,-2.52407624248674,0.065,0.297,5.11316069005918e-47,"0","EFHD2"
6.38134657185154e-51,0.777549301721164,0.772,0.54,8.7513786886372e-47,"0","HINT1"
9.06337480654642e-51,-4.17481042093132,0.012,0.202,1.24295122096978e-46,"0","PILRA"
1.0268278190438e-50,0.443941187539325,0.987,0.931,1.40819167103667e-46,"0","RPL37A"
1.17050460343243e-50,-4.03826056390967,0.018,0.213,1.60523001314724e-46,"0","MNDA"
1.44214615067897e-50,-1.92549055623952,0.219,0.462,1.97775923104114e-46,"0","AP2S1"
6.58208744971379e-50,-5.44815038972482,0.005,0.183,9.02667472853749e-46,"0","C19orf38"
6.75304740467039e-50,-3.54511172175941,0.023,0.221,9.26112921076497e-46,"0","STX11"
9.50416702095678e-50,-2.30350930409669,0.099,0.34,1.30340146525401e-45,"0","FCGRT"
1.32156789233041e-49,-3.07600538484749,0.039,0.249,1.81239820754193e-45,"0","LYN"
2.10584097313918e-49,-1.84906514441527,0.2,0.449,2.88795031056307e-45,"0","ATP6V0B"
2.67523569374062e-49,-4.97174592841012,0.009,0.189,3.66881823039589e-45,"0","IGSF6"
5.52333351527578e-49,-4.37945189089668,0.013,0.197,7.5746995828492e-45,"0","CPVL"
9.6753388633594e-49,0.945554106340703,0.681,0.416,1.32687597172111e-44,"0","EVL"
1.04562030353081e-48,1.33051975001699,0.428,0.172,1.43396368426216e-44,"0","GIMAP5"
1.87468189826822e-48,-3.12103686209579,0.045,0.255,2.57093875528504e-44,"0","TNFSF13B"
2.18644108870674e-48,0.376984076422865,0.997,0.983,2.99848530905242e-44,"0","RPS7"
3.00597829590334e-48,-4.40410794492058,0.021,0.208,4.12239863500185e-44,"0","APOBEC3A"
5.48728837649938e-48,0.336401296530207,0.997,0.991,7.52526727953125e-44,"0","RPL6"
9.50360796177844e-48,-3.23483894644108,0.034,0.234,1.3033247958783e-43,"0","NUP214"
1.12392630865019e-47,-4.5283319129218,0.048,0.247,1.54135253968288e-43,"0","CD79A"
1.35275354775193e-47,0.462610750874831,0.985,0.929,1.85516621538699e-43,"0","RPL37"
1.52587922710406e-47,-4.35229276680443,0.015,0.196,2.0925907720505e-43,"0","RP11-290F20.3"
1.60195623411619e-47,1.34964986388271,0.435,0.179,2.19692277946695e-43,"0","PRDX2"
1.78433524996971e-47,-2.28156069223339,0.115,0.348,2.44703736180846e-43,"0","STXBP2"
3.1327682295768e-47,1.68363741850989,0.182,0.018,4.29627835004162e-43,"0","NGFRAP1"
1.44423506131248e-46,-4.4978702734559,0.034,0.226,1.98062396308393e-42,"0","CCL3"
2.69615602515306e-46,-3.88082720566209,0.048,0.244,3.69750837289491e-42,"0","MS4A1"
3.42004257955284e-46,0.394508243304129,0.991,0.967,4.69024639359877e-42,"0","RPL7A"
4.07207064905694e-46,-4.07957782232857,0.015,0.191,5.58443768811668e-42,"0","CTSZ"
1.04893107901965e-45,-2.59855591979952,0.05,0.258,1.43850408176755e-41,"0","APLP2"
2.2675246231725e-45,2.92924620426791,0.229,0.046,3.10968326821877e-41,"0","LDLRAP1"
3.01451439596902e-45,1.6473760181766,0.393,0.154,4.13410504263191e-41,"0","LEPROTL1"
4.0374525528343e-45,-4.2830552817863,0.015,0.188,5.53696243095696e-41,"0","ALDH2"
4.49041410216233e-45,-3.30069651092768,0.082,0.288,6.15815389970542e-41,"0","CST7"
1.06314859992058e-44,-4.13841812565059,0.02,0.196,1.45800198993109e-40,"0","MS4A7"
1.14831926510431e-44,0.751644941278287,0.826,0.676,1.57480504016405e-40,"0","JUN"
1.44762109716172e-44,-1.51551088032208,0.214,0.45,1.98526757264759e-40,"0","CD63"
3.01523704288589e-44,0.538893411308738,0.942,0.845,4.13509608061371e-40,"0","RPS4Y1"
5.35129494349764e-44,-4.48450736037684,0.015,0.184,7.33876588551266e-40,"0","FPR1"
1.22464173511019e-43,-0.83210442141261,0.842,0.859,1.67947367553011e-39,"0","GAPDH"
1.28492037634652e-43,-2.65722946691572,0.051,0.25,1.76213980412162e-39,"0","BLVRB"
1.3035792607669e-43,-4.41129555119028,0.011,0.176,1.78772859821573e-39,"0","LRRC25"
1.88469800590613e-43,0.68478105882089,0.931,0.893,2.58467484529967e-39,"0","RPL34"
2.54763011396748e-42,-3.3231218513236,0.027,0.206,3.493819938295e-38,"0","FGL2"
2.58729645565944e-42,-4.57087492808652,0.009,0.168,3.54821835929135e-38,"0","MAFB"
2.8691955450379e-42,1.55086782401271,0.333,0.111,3.93481477046497e-38,"0","SPOCK2"
3.08503362787255e-42,-3.68650467526265,0.016,0.183,4.23081511726442e-38,"0","MPEG1"
9.65764391553621e-42,0.280544620212593,0.999,0.986,1.32444928657664e-37,"0","RPL12"
1.28383186937183e-41,0.937041655923999,0.565,0.32,1.76064702565653e-37,"0","TMEM123"
4.45721153634824e-41,4.74190735491321,0.132,0.005,6.11261990094798e-37,"0","LINC00176"
5.64586323016807e-41,0.268697913558618,1,0.991,7.74273683385249e-37,"0","RPL28"
1.05772435908492e-40,-1.29057905812513,0.357,0.563,1.45056318604906e-36,"0","ITGB2"
1.18659259138076e-40,-3.25616550844391,0.026,0.196,1.62729307981958e-36,"0","KLF4"
1.5094874151131e-40,-4.0318956455217,0.014,0.171,2.0701110410861e-36,"0","RNASE6"
2.25837209821775e-40,0.813299531896292,0.77,0.56,3.09713149549583e-36,"0","ZFP36L2"
2.37474828641143e-40,-2.4588807840778,0.078,0.275,3.25672979998464e-36,"0","RHOC"
2.98285576610815e-40,3.10442021034609,0.18,0.029,4.09068839764071e-36,"0","TRABD2A"
3.91963608236765e-40,-3.64075727967789,0.016,0.177,5.375388923359e-36,"0","SMCO4"
9.86544718507109e-40,-6.76269783994258,0.002,0.142,1.35294742696065e-35,"0","ASGR1"
1.25975483914626e-39,-3.07262864006553,0.026,0.195,1.72762778640518e-35,"0","PLAUR"
4.84776886149257e-39,-1.53352215960386,0.252,0.466,6.64823021665091e-35,"0","TALDO1"
5.45526787391751e-39,-2.29952534819741,0.069,0.263,7.48135436229048e-35,"0","ABI3"
6.37495790138414e-39,-3.33886191315341,0.019,0.177,8.74261726595821e-35,"0","TGFBI"
1.28392841032553e-38,-2.90255134187981,0.04,0.214,1.76077942192043e-34,"0","SCPEP1"
1.54909239279688e-38,1.37747744407261,0.342,0.124,2.12442530748164e-34,"0","LAT"
2.98728726402788e-38,-3.50214447569982,0.022,0.181,4.09676575388784e-34,"0","IRF8"
3.12004909451301e-38,-1.83344020571129,0.126,0.335,4.27883532821514e-34,"0","CTSD"
3.93885924854573e-38,-5.44483881721979,0.032,0.193,5.40175157345562e-34,"0","GZMB"
4.74428005747168e-38,-4.70283741902774,0.007,0.149,6.50630567081667e-34,"0","RAB32"
6.39780972633757e-38,-1.30202826831204,0.262,0.486,8.77395625869935e-34,"0","H3F3A"
7.13782917443361e-38,2.20393639118323,0.24,0.067,9.78881892981826e-34,"0","SUSD3"
1.35848816370522e-37,-4.64293930053795,0.009,0.151,1.86303066770535e-33,"0","PLBD1"
1.8471653367526e-37,0.670522461980258,0.796,0.58,2.53320254282251e-33,"0","HSPA8"
1.89442403127858e-37,-3.34447582697145,0.032,0.196,2.59801311649545e-33,"0","HVCN1"
2.37918058513987e-37,-0.995436313791964,0.726,0.805,3.26280825446082e-33,"0","CD37"
3.34804543874924e-37,-4.77010528945199,0.018,0.166,4.5915095147007e-33,"0","GZMH"
3.87883542702532e-37,0.291366859356419,0.997,0.995,5.31943490462252e-33,"0","RPL15"
4.43147478446218e-37,-2.74660016092929,0.094,0.28,6.07732451941143e-33,"0","GZMA"
4.75591779872342e-37,-2.90989359765528,0.031,0.193,6.5222656691693e-33,"0","ODF3B"
1.21923273966876e-36,-1.93767420588233,0.136,0.336,1.67205577918173e-32,"0","ASAH1"
1.2445578433489e-36,-2.9626892621004,0.028,0.187,1.70678662636868e-32,"0","LYL1"
1.26078589514861e-36,-1.75976575960722,0.212,0.413,1.72904177660681e-32,"0","CEBPB"
1.26636078672737e-36,-2.88723252092139,0.027,0.187,1.73668718291792e-32,"0","TBXAS1"
1.40993888664843e-36,-1.5324097454896,0.167,0.383,1.93359018914965e-32,"0","CARD16"
1.4175326422319e-36,-1.046365406304,0.357,0.555,1.94400426555683e-32,"0","SNX3"
1.79441261769649e-36,-3.26160200054175,0.028,0.185,2.46085746390896e-32,"0","CSF3R"
3.62747007039487e-36,-4.98047700003756,0.026,0.178,4.97471245453953e-32,"0","FGFBP2"
4.44095464181922e-36,-4.88637270354128,0.009,0.147,6.09032519579088e-32,"0","IGFBP7"
4.90247482244512e-36,-4.37869848261045,0.028,0.182,6.72325397150124e-32,"0","CCL4"
5.37699749659715e-36,-4.2225844028122,0.009,0.146,7.37401436683334e-32,"0","FCGR2A"
6.79328910616205e-36,4.10921275345115,0.121,0.007,9.31631668019063e-32,"0","RP11-664D1.1"
1.30228398991079e-35,-1.4025484046297,0.271,0.483,1.78595226376365e-31,"0","C1orf162"
2.02825698385476e-35,-3.68527504480689,0.018,0.163,2.78155162765842e-31,"0","C5AR1"
2.38106006900649e-35,-2.6945526870769,0.035,0.195,3.26538577863551e-31,"0","LYST"
2.46265025073108e-35,1.38535782506258,0.411,0.199,3.3772785538526e-31,"0","DNAJB1"
3.1638236905591e-35,-1.98532363498642,0.093,0.285,4.33886780923274e-31,"0","CTSB"
3.71864601176837e-35,-1.29271225598629,0.381,0.556,5.09975114053915e-31,"0","TSPO"
4.25748611633395e-35,-2.33825493231136,0.062,0.238,5.83871645994038e-31,"0","POU2F2"
5.29387162221972e-35,-3.06194442200859,0.024,0.174,7.26001554271212e-31,"0","CYBB"
5.5363875198842e-35,1.11763273171358,0.434,0.2,7.59260184476919e-31,"0","ACAP1"
1.01900711516719e-34,0.583147014687608,0.858,0.717,1.39746635774028e-30,"0","TOMM7"
1.36043436593104e-34,2.99911687567178,0.155,0.024,1.86569968943783e-30,"0","FHIT"
1.94268797578567e-34,-2.49993138081737,0.036,0.196,2.66420228999247e-30,"0","EIF4EBP1"
1.96951503093482e-34,-1.59818579734116,0.165,0.371,2.70099291342402e-30,"0","CNPY3"
2.31002117508757e-34,-1.19554334940081,0.373,0.542,3.16796303951509e-30,"0","FKBP1A"
3.79120194713846e-34,-3.02259368746707,0.022,0.168,5.19925435030569e-30,"0","CPPED1"
4.42942796886786e-34,-2.19583353365059,0.057,0.228,6.07451751650538e-30,"0","AGTRAP"
5.28323180471585e-34,-1.72499124164787,0.124,0.32,7.24542409698731e-30,"0","CAPG"
5.78912666917188e-34,2.08302532214208,0.217,0.056,7.93920831410232e-30,"0","ITM2A"
6.0996298137093e-34,-1.00574667772988,0.588,0.682,8.36503232652093e-30,"0","NEAT1"
8.90565371452711e-34,-4.58856544640831,0.004,0.128,1.22132135041025e-29,"0","CD33"
1.21264581012425e-33,-3.6096147574062,0.066,0.229,1.6630224640044e-29,"0","PRF1"
